id,governorate,question_tag,question_tag_order,question_map,question_raw,question_en,question_ar,answer_raw,answer_en,answer_ar,answer_rank,answer_count,answer_pct
13,Aden,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
14,Lahj,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
15,Marib,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,1,5
16,al-Mahweet,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,2,5
17,al-Mahra,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
18,Amran,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,3,4.285714286
19,al-Dhali',international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
20,Rayma,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
1,Ibb,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,40,23.52941176
2,Abyan,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,13,43.33333333
3,Sana'a City,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,26,18.57142857
4,al-Baydha',international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,23,57.5
5,Taiz,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,106,55.78947368
6,al-Jawf,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,12,40
7,Hajja,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,13,10.83333333
8,al-Hudaida,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,131,77.05882353
9,Hadhramawt,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,58,72.5
10,Dhamar,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,9,9
11,Shabwa,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,16,40
12,Sana'a,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,14,20
13,Aden,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,13,26
14,Lahj,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,30,50
15,Marib,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,8,40
16,al-Mahweet,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,20,50
17,al-Mahra,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,10,100
18,Amran,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,15,21.42857143
19,al-Dhali',international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,3,7.5
20,Rayma,international relations,5,,How do you evaluate the role that Russia plays in Yemen?,"In your opinion, is Russia playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,12,40
1,Ibb,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,12,7.058823529
2,Abyan,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,3,10
3,Sana'a City,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,91,65
4,al-Baydha',international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,6,15
5,Taiz,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,46,24.21052632
6,al-Jawf,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,4,13.33333333
7,Hajja,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,37,30.83333333
8,al-Hudaida,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,16,9.411764706
9,Hadhramawt,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,15,18.75
10,Dhamar,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,54,54
11,Shabwa,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,3,7.5
12,Sana'a,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,50,71.42857143
13,Aden,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,7,14
14,Lahj,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,12,20
15,Marib,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,3,15
16,al-Mahweet,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,12,30
17,al-Mahra,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,0,0
18,Amran,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,43,61.42857143
19,al-Dhali',international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,28,70
20,Rayma,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,10,33.33333333
1,Ibb,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,2,Negative,,2,24,14.11764706
2,Abyan,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,2,Negative,,2,1,3.333333333
3,Sana'a City,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,2,Negative,,2,3,2.142857143
4,al-Baydha',international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,2,Negative,,2,3,7.5
5,Taiz,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,2,Negative,,2,11,5.789473684
6,al-Jawf,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,2,Negative,,2,4,13.33333333
7,Hajja,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,2,Negative,,2,27,22.5
8,al-Hudaida,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,2,Negative,,2,3,1.764705882
9,Hadhramawt,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,2,Negative,,2,1,1.25
10,Dhamar,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,2,Negative,,2,8,8
11,Shabwa,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,2,Negative,,2,5,12.5
12,Sana'a,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,2,Negative,,2,2,2.857142857
13,Aden,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,2,Negative,,2,2,4
14,Lahj,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,2,Negative,,2,4,6.666666667
15,Marib,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,2,Negative,,2,1,5
16,al-Mahweet,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,2,Negative,,2,5,12.5
17,al-Mahra,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
18,Amran,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,2,Negative,,2,4,5.714285714
19,al-Dhali',international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
20,Rayma,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
1,Ibb,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,53,31.17647059
2,Abyan,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,6,20
3,Sana'a City,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,4,2.857142857
4,al-Baydha',international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,5,12.5
5,Taiz,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,6,3.157894737
6,al-Jawf,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,7,23.33333333
7,Hajja,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,23,19.16666667
8,al-Hudaida,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,6,3.529411765
9,Hadhramawt,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,2,2.5
10,Dhamar,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,1,1
11,Shabwa,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,8,20
12,Sana'a,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,2,2.857142857
13,Aden,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,11,22
14,Lahj,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,5,8.333333333
15,Marib,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,1,5
16,al-Mahweet,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,2,5
17,al-Mahra,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0,0
18,Amran,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,5,7.142857143
19,al-Dhali',international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,1,2.5
20,Rayma,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,2,6.666666667
1,Ibb,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,4,Positive,,4,32,18.82352941
2,Abyan,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,4,Positive,,4,4,13.33333333
3,Sana'a City,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,4,Positive,,4,1,0.714285714
4,al-Baydha',international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,4,Positive,,4,1,2.5
5,Taiz,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,4,Positive,,4,4,2.105263158
6,al-Jawf,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,4,Positive,,4,3,10
7,Hajja,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,4,Positive,,4,12,10
8,al-Hudaida,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
9,Hadhramawt,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,4,Positive,,4,1,1.25
10,Dhamar,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
11,Shabwa,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,4,Positive,,4,2,5
12,Sana'a,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,4,Positive,,4,1,1.428571429
13,Aden,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,4,Positive,,4,8,16
14,Lahj,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
15,Marib,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
16,al-Mahweet,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
17,al-Mahra,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
18,Amran,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
19,al-Dhali',international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
20,Rayma,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
1,Ibb,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,5,2.941176471
2,Abyan,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,1,3.333333333
3,Sana'a City,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,2,1.428571429
4,al-Baydha',international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,2,5
5,Taiz,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
6,al-Jawf,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
7,Hajja,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,1,0.833333333
8,al-Hudaida,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
9,Hadhramawt,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
10,Dhamar,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
11,Shabwa,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
12,Sana'a,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
13,Aden,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,1,2
14,Lahj,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
15,Marib,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,2,10
16,al-Mahweet,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
17,al-Mahra,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
18,Amran,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,2,2.857142857
19,al-Dhali',international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
20,Rayma,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
1,Ibb,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,44,25.88235294
2,Abyan,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,15,50
3,Sana'a City,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,38,27.14285714
4,al-Baydha',international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,23,57.5
5,Taiz,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,123,64.73684211
6,al-Jawf,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,12,40
7,Hajja,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,19,15.83333333
8,al-Hudaida,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,142,83.52941176
9,Hadhramawt,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,59,73.75
10,Dhamar,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,37,37
11,Shabwa,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,22,55
12,Sana'a,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,15,21.42857143
13,Aden,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,21,42
14,Lahj,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,39,65
15,Marib,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,13,65
16,al-Mahweet,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,21,52.5
17,al-Mahra,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,10,100
18,Amran,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,16,22.85714286
19,al-Dhali',international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,11,27.5
20,Rayma,international relations,8,,How do you evaluate the role that Germany plays in Yemen?,"In your opinion, is Germany playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,18,60
1,Ibb,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,8,4.705882353
2,Abyan,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,3,10
3,Sana'a City,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,74,52.85714286
4,al-Baydha',international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,4,10
5,Taiz,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,34,17.89473684
6,al-Jawf,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,0,0
7,Hajja,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,24,20
8,al-Hudaida,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,2,1.176470588
9,Hadhramawt,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,15,18.75
10,Dhamar,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,31,31
11,Shabwa,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,6,15
12,Sana'a,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,46,65.71428571
13,Aden,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,6,12
14,Lahj,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,19,31.66666667
15,Marib,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,2,10
16,al-Mahweet,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,8,20
17,al-Mahra,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,0,0
18,Amran,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,26,37.14285714
19,al-Dhali',international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,24,60
20,Rayma,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,4,13.33333333
1,Ibb,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,2,Negative,,2,34,20
